#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column double fEdep
#column double runTime
1196.19,19.4849
442.264,19.4849
297.137,19.4849
105.87,141.069
107.144,163.549
499.335,140.884
1233.23,10.3099
97.313,10.3099
164.584,10.3099
52.3283,10.3099
878.37,546.02
238.111,73.4146
475.83,73.4146
155.482,44.5921
541.64,78.5774
197.902,3.05644
1513.12,303.369
57.8562,303.369
110.278,165.638
74.3922,152.343
254.706,30.0935
255.284,120.3
185.8,58.9079
33.4902,178.826
444.946,79.611
165.835,125.8
461.621,125.8
291.012,143.85
839.004,143.85
460.881,28.9692
404.644,0.975185
469.883,29.2455
534.862,73.2261
195.404,52.9416
165.93,313.589
166.491,71.1965
33.2504,1377.8
258.324,214.034
293.279,101.79
30.5156,2.33289
94.7696,33.5366
635.609,300.763
96.8455,184.618
153.022,158.556
166.292,55.7298
441.335,116.244
1251.54,211.089
288.331,211.089
554.314,42.1237
174.91,146.83
127.929,146.83
449.853,86.2805
165.73,8.40245
114.091,230.76
111.953,205.114
118.301,51.7456
166.164,5.13254
647.552,184.08
33.3492,166.119
96.4155,166.119
165.888,225.534
483.999,225.534
1324.18,90.6125
1374.28,14.4535
572.106,81.1084
1500.56,186.026
594.862,2.58708
165.754,82.3889
414.218,82.3889
338.279,272.092
103.63,292.564
386.564,80.5495
111.79,250.967
166.464,230.46
216.112,108.278
422.581,53.4426
85.3925,169.009
779.745,6.97972
116.322,59.3127
87.2595,0.701131
544.356,53.471
286.934,150.167
86.7203,150.167
133.622,104.184
166.115,161.065
165.944,85.4695
166.414,13.9229
137.578,112.018
252.334,62.288
1121.24,90.8679
67.1192,110.648
80.6245,117.039
287.136,117.039
34.7073,117.039
165.816,6.17108
52.9179,6.17108
116.487,14.5591
200.697,124.068
142.712,531.112
369.652,33.9921
705.999,48.1951
609.78,303.316
166.153,72.5559
98.6341,74.7768
933.017,297.534
880.899,144.523
166.623,50.4271
621.423,107.013
62.7509,93.4411
165.871,11.8289
33.4649,111.911
1164.98,118.745
166.076,394.02
137.693,42.0337
165.228,163.641
164.555,246.279
660.723,39.4211
42.9156,417.669
32.9954,74.9356
290.62,9.69751
94.7992,146.497
165.617,60.0705
38.028,76.6799
38.5947,8.12501
1626.09,5.25547
196.115,206.086
33.1241,44.383
33.1045,47.8797
135.302,40.2574
53.377,40.2574
519.61,186.422
165.544,41.4635
45.4092,25.9813
165.39,182.178
744.879,46.6655
139.898,201.021
763.547,98.6986
166.486,131.447
95.4072,122.542
364.688,122.542
108.086,57.4132
165.275,246.851
647.069,41.4541
112.306,82.0436
263.863,77.5543
166.885,4.30667
110.074,4.30667
1138.92,115.379
388.255,146.219
850.304,86.7532
481.001,142.694
166.032,122.53
85.1407,99.7152
38.7323,24.4061
911.267,30.4059
90.5755,30.4059
33.7337,30.4059
128.089,30.4059
39.6775,64.6308
188.196,64.6308
104.634,22.239
378.934,168.607
861.888,133.569
124.017,22.1489
147.429,198.108
166.303,267.421
63.9787,141.249
166.487,75.9338
1089.66,186.115
177.647,28.4233
29.4429,12.8634
33.4557,62.828
12.4691,142.259
85.4364,105.049
118.849,100.965
18.1212,32.9649
131.219,54.8503
554.14,23.9014
32.5204,91.5983
31.7865,15.4485
41.8346,37.3649
1570.25,20.2771
309.935,31.192
404.097,104.415
165.887,89.6545
518.181,276.99
67.3145,276.99
39.5761,213.99
122.332,39.7377
90.1002,47.1826
33.4901,121.846
29.952,121.452
352.505,105.853
33.427,100.014
806.883,51.0197
441.431,30.1241
250.751,6.32036
72.1775,25.1898
131.375,53.4143
165.53,134.103
407.669,25.1238
542.977,25.1238
58.3782,25.1238
166.223,10.1658
564.328,12.3075
910.931,118.525
86.3369,63.2284
165.979,85.8026
165.621,13.4151
165.355,161.227
80.3587,161.227
166.071,12.8304
570.301,116.198
165.525,61.7454
908.878,14.3783
482.665,30.5433
85.7109,95.7128
373.316,182.311
429.254,22.2468
183.195,105.264
154.464,344.4
641.222,70.894
78.2275,10.0849
15.1311,244.535
166.265,326.32
140.485,74.2033
165.902,112.419
165.414,15.4964
1061.17,107.727
70.776,221.594
518.734,171.048
22.884,114.554
165.235,272.217
199.982,76.6739
40.599,76.6739
855.261,34.1046
141.316,122.221
166.6,282.38
47.9167,282.38
166.226,245.071
878.443,237.619
46.7119,266.305
316.016,532.255
166.081,249.029
89.4288,88.7241
1048.93,25.4903
1631.12,24.8766
20.7526,149.944
1380.19,35.3244
143.526,41.9491
94.5562,193.874
4.25194,14.7733
165.753,60.0536
566.718,81.8235
64.3479,303.583
83.0366,303.583
441.787,456.424
91.0739,166.955
644.282,33.1104
714.402,5.19443
166.118,123.191
139.673,460.398
45.6499,170.949
157.084,7.71225
450.458,47.2843
969.969,281.934
936.691,12.0894
910.689,67.0184
363.315,67.0184
72.3381,59.2718
135.615,59.2718
156.442,147.287
117.241,147.287
1259.16,81.1835
1150.61,78.9467
497.86,17.0648
166.423,240.578
431.417,7.70458
201.002,139.516
165.814,311.149
1581.11,8.01484
429.733,220.386
94.1918,106.684
1114.6,206.086
19.3987,88.099
165.645,421.441
166.205,167.633
75.8334,188.463
165.463,78.4683
108.688,246.761
165.947,63.3093
89.5796,31.1096
165.771,210.179
71.651,257.724
165.775,85.1869
341.873,85.1869
165.969,72.4689
186.998,72.4689
166.023,161.595
114.903,61.7053
566.043,36.542
1186.18,43.4849
165.978,36.1101
