#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column double fEdep
#column double runTime
1012.9,21.0042
113.322,66.7169
880.078,21.8424
165.872,139.666
165.569,14.7286
118.533,29.4917
515.117,44.6346
110.221,44.6346
216.614,88.9611
165.819,172.763
113.857,688.173
1202.23,213.753
127.663,74.4107
33.3905,152.228
41.5669,152.228
757.028,152.228
205.628,53.0869
1412.46,98.4533
165.364,100.909
663.59,108.454
612.3,108.454
863.743,25.0805
185.957,25.0805
102.14,28.7577
166.284,206.543
1239.43,77.3825
165.676,2.30898
165.983,81.7553
33.4698,8.15432
61.2977,26.747
459.016,30.205
1385.49,17.3565
517.058,217.037
37.5462,45.3175
33.0378,100.596
165.942,27.1114
27.2916,125.319
118.636,128.807
160.045,259.68
127.397,259.68
1254.56,88.7067
165.985,21.4522
455.431,20.8387
805.986,45.9694
147.924,41.5032
499.25,508.936
165.824,9.21068
93.8488,4.14431
31.4026,130.208
375.046,247.888
50.4829,247.888
165.413,27.2956
33.493,120.1
664.043,23.9718
33.3252,207.772
33.3646,10.9931
198.529,28.2116
166.016,126.599
255.339,75.313
21.5305,120.694
1232.77,171.897
165.774,146.824
63.836,74.4813
223.846,74.4813
121.022,580.202
802.328,68.4893
1047.44,97.1095
218.547,188.113
45.7916,27.3297
19.3341,79.4455
51.3434,69.7865
288.91,124.785
85.5123,77.0895
168.379,132.951
782.604,433.414
20.9362,162.573
1116.59,6.73117
165.472,10.7991
151.284,97.6352
32.9368,15.3571
86.3971,275.944
35.1682,16.6883
971.094,414.526
339.782,403.525
127.693,40.5756
807.136,15.7498
425.649,263.209
99.1446,125.051
166.126,30.0498
154.748,99.4194
272.296,188.619
33.6923,58.4747
861.226,8.77352
22.31,32.7718
877.88,111.511
152.168,98.7033
156.065,98.7033
1434.35,282.254
33.0106,0.674987
51.6601,123.541
217.874,48.3003
191.308,95.1722
939.994,87.5675
697.656,378.951
82.6011,13.571
30.9336,337.886
166.022,43.5895
291.05,55.7491
165.485,19.4413
388.067,108.295
1435.68,117.587
165.639,144.487
118.475,150.976
33.1227,34.7264
126.099,42.5445
148.889,45.8876
107.534,197.776
65.2492,197.776
33.1006,3.9731
541.251,31.5989
85.7446,205.207
33.0762,112.266
166.085,30.1645
789.95,38.8324
268.605,213.246
19.9322,1.53689
166.126,19.7786
126.182,65.4208
33.5812,79.2075
79.9854,410.949
129.518,80.506
219.478,15.0387
17.2294,30.9031
528.377,396.888
165.846,18.1494
480.64,86.366
1520.22,358.188
165.797,55.6766
111.461,70.9857
58.5593,11.8631
1392.49,153.125
574.562,283.533
460.151,59.6866
1044.48,60.257
397.923,16.0817
37.9629,46.1591
384.368,87.2546
182.236,87.2546
347.174,86.4363
794.105,117.608
68.026,112.658
660.196,228.156
37.7393,51.1923
170.58,103.733
33.0828,119.638
469.398,5.00994
377.694,70.9093
40.1122,69.7211
883.904,70.3551
109.266,149.355
59.858,100.851
399.355,395.909
82.0383,11.9608
35.5073,283.773
112.54,29.1925
32.5846,42.9356
38.1264,79.3029
785.178,17.8942
705.591,63.2051
279.975,63.2051
47.0205,58.4852
1031.19,117.698
354.563,72.1691
665.263,13.0505
195.701,98.3567
806.538,127.81
166.515,138.507
158.925,127.616
166.052,164.705
220.671,22.243
166.135,27.5729
1191.63,68.4992
165.62,13.9235
192.956,3.04679
165.999,84.7426
33.3419,592.166
166.233,196.059
64.2023,114.141
89.6663,114.141
16.7115,30.9158
141.667,19.083
293.068,18.4862
166.024,159.153
51.3072,80.0744
49.5479,31.4676
133.691,217.402
33.7146,1.96516
165.741,85.1216
166.103,81.2969
324.332,289.718
