#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column double fEdep
#column double runTime
166.528,84.4323
165.588,90.2167
1187.04,12.9868
165.616,153.074
62.0654,0.613342
33.1498,58.7576
33.5694,186.715
146.781,143.88
29.207,76.6256
1256.96,182.594
119.778,6.79928
1641.83,125.647
33.0614,342.821
191.23,93.222
30.737,58.6058
153.186,2.60062
406.702,34.3217
25.8593,38.3541
107.201,45.6269
113.139,403.043
115.706,403.043
460.019,23.8748
669.34,58.8887
737.38,16.248
33.1084,125.711
81.6462,48.1921
165.693,146.938
469.48,28.1224
958.667,70.8967
144.665,32.2019
814.552,59.4093
504.519,71.0166
351.382,35.7866
381.403,29.8191
86.4005,29.8191
268.094,40.2756
632.014,171.999
165.711,51.9203
146.822,45.7085
127.65,45.9929
165.97,47.4882
135.887,131.861
335.194,64.9452
1001.75,203.34
116.89,94.185
783.544,75.1017
554.336,145.69
211.109,48.5564
403.186,244.752
36.0487,244.752
14.0592,171.055
918.244,17.5526
166.012,102.298
332.848,333.491
60.272,64.3604
165.363,171.169
165.411,78.764
19.627,78.764
728.534,12.7198
439.639,63.6275
166.001,80.1959
139.035,4.87677
1370.17,22.4017
1336.99,209.812
165.916,0.737714
397.484,121.001
178.12,8.97344
29.2646,176.053
166.574,88.3146
76.8664,73.4392
165.099,12.638
423.673,141.912
100.949,161.771
165.512,106.163
380.936,106.163
166.419,145.61
62.6092,145.61
166.482,13.2406
417.524,220.103
165.914,30.9312
1338.05,114.003
856.897,201.596
1406.69,43.8614
103.886,71.1038
165.575,96.4031
490.781,31.0147
767.286,256.001
372.064,230.997
33.6898,240.004
152.73,63.9019
96.0994,86.2054
1007.93,161.22
165.913,38.5206
166.046,100.135
113.898,122.861
315.421,147.902
33.4025,38.7968
61.1401,98.8234
525.268,98.8234
682.519,52.8636
644.552,248.628
93.7373,24.1495
33.8348,44.8411
688.448,57.6427
117.749,22.0936
64.4555,58.4224
352.501,137.204
166.217,25.7934
1142.14,173.188
116.401,93.0842
637.695,240.816
102.758,49.3378
842.443,69.8197
157.965,35.2215
52.173,54.7774
86.2809,64.0687
165.481,80.7416
1223.63,34.3839
1419.23,23.8664
702.22,249.221
165.133,23.2438
289.642,23.2438
59.2753,23.2438
195.438,112.896
99.9531,1.82031
101.364,81.7975
299.784,912.96
33.4786,60.4597
281.727,181.945
214.372,77.2596
165.392,141.083
165.897,29.6841
33.5123,107.207
80.125,110.663
33.7483,33.0454
1250.98,6.67989
7.54243,40.089
145.915,20.0854
166.559,16.1002
100.416,16.1002
603.592,74.5277
166.002,24.3552
165.888,76.5007
69.5102,231.127
191.221,23.178
46.3369,62.2542
880.912,62.2542
166.054,91.784
270.338,1.77512
166.018,100.789
84.031,76.9174
166.288,28.1948
166.027,1.43141
643.765,109.754
165.1,16.2724
63.9397,18.6254
165.556,92.8482
1310.27,162.585
112.727,14.5514
38.54,581.427
165.408,157.065
1581.44,380.308
1021.72,98.6305
104.272,75.4902
224.776,259.331
32.9329,23.1064
76.4036,170.947
261.313,170.947
509.912,170.947
853.072,170.947
165.87,132.979
165.227,4.88043
760.066,280.006
358.045,271.418
37.6315,188.626
20.014,91.2136
1680.42,6.76544
437.558,52.0829
151.716,52.0829
181.644,52.0829
101.458,7.97208
197.974,23.6008
166.71,65.3687
39.7409,203.688
267.34,662.147
227.225,75.2858
1028.33,77.4791
373.174,203.784
165.843,144.711
55.0684,125.428
35.8893,54.7179
165.517,162.566
165.581,33.1956
148.043,165.811
91.5778,203.678
107.77,415.474
137.628,232.848
88.4349,176.975
1502.91,10.3283
855.416,240.499
852.69,36.6444
123.846,214.787
166.346,23.1808
56.9717,35.0755
