fEdep,runTime
8.96352,34677814.079362
414.438,17626145.358144
235.754,1047555.787391
31.8015,38412904.474165
171.171,58769525.304528
43.7916,58769525.304528
8.3313,22907949.469027
111.891,4483337.862937
120.483,55042476.157245
209.221,2838519.036153
162.67,27237104.366652
197.605,22456137.806010
29.925,5181843.531374
102.608,5181843.531374
83.3327,39175508.490854
162.098,3897510.136452
161.448,21797495.365291
44.4682,21797495.365291
249.511,17704553.946963
52.3747,18292677.857603
40.6417,130960029.825944
97.2393,18048955.146062
124.332,37117114.346973
10.7856,7242808.115088
132.582,70689760.335545
111.433,24560843.057572
20.2348,64226319.784501
72.697,25260333.542197
115.661,24569301.892439
24.8745,12867735.844643
170.745,24750613.688435
179.084,17147455.281684
214.452,45836950.722053
26.2653,40442990.966925
114.705,21473697.278834
48.4267,19282705.937860
154.284,4761203.116752
152.989,2697724.351692
78.5449,21319998.466559
368.607,14762962.203868
32.2015,44230261.432258
163.015,1007970.853128
146.934,10823526.368886
29.6396,28767141.462099
574.751,28437505.060407
143.456,13744836.020709
32.2773,12815297.641230
152.044,11051765.242827
77.5623,3456003.171946
175.84,20386988.232269
60.4602,4901966.086857
23.6407,4901966.086857
105.009,56417680.634487
183.015,13871397.735910
70.9509,21543625.794235
227.926,47187124.628984
32.1798,63985054.292193
31.6399,33557535.641975
853.768,808963.896729
94.3588,808963.896729
69.0778,1935807.367935
148.066,13254220.822495
183.415,17049021.374074
132.914,21611198.355402
195.054,16395734.443679
90.3935,16395734.443679
125.193,37029758.110255
34.076,35955909.121401
124.636,32646748.602022
232.919,2546591.519778
136.151,2546591.519778
211.723,77763150.043834
107.557,23431600.201039
133.662,622283.451682
100.733,14977868.219617
355.257,27119429.242681
139.196,3802233.627702
109.503,22391983.151537
13.1403,16233358.365902
145.395,16233358.365902
185.682,16233358.365902
5.67641,16233358.365902
300.146,1885778.842211
32.5072,2984747.410150
82.7847,5264175.266623
137.04,146335.108634
99.4468,13677978.205701
209.199,19610245.235592
251.909,7380713.515660
53.9597,12880500.295710
72.9132,7491950.472455
243.263,1586324.914078
73.5571,1586324.914078
213.352,35172876.690646
42.3262,35125737.880488
145.319,10551279.473880
259.97,19927705.252790
218.366,19927705.252790
38.007,20050565.002409
29.4723,16021878.720363
63.7884,9327764.607174
268.488,17387364.153231
76.7674,12510118.473107
158.561,12510118.473107
113.496,9032615.176596
111.752,31527611.983799
79.4784,31527611.983799
111.841,16147314.851705
44.3164,32853458.984913
164.279,15530114.198945
276.763,13425600.651109
465.614,32152619.839583
457.648,29803897.683610
78.1552,7321275.716790
22.6249,9144615.720610
105.493,8985922.435051
235.833,35912779.174832
117.223,19059331.857549
199.732,957977.378578
7.94051,37582722.398163
167.331,5036832.723990
29.6493,5036832.723990
857.477,19273093.984006
245.72,38304715.025002
64.4842,38304715.025002
290.274,29417446.341501
33.721,29417446.341501
146.531,12756046.498098
38.8713,4113130.973263
59.8081,4113130.973263
114.054,44313349.219629
153.367,10979149.911751
112.153,10979149.911751
31.7834,24564002.298235
130.029,102416545.226901
104.265,4560167.053272
212.758,6725419.204397
125.444,34321250.965478
49.286,3406502.030754
168.797,27390589.781960
244.229,31143779.654175
194.977,72055317.642556
307.679,5026331.109310
93.6543,19290686.397913
342.141,7048781.405876
145.504,34252754.948868
54.1219,23178077.069257
28.645,26835964.050013
253.297,6679124.746269
